model,suite_id,ok,score,elapsed_s,cost_usd,input_tokens,output_tokens,total_tokens
grok-code-fast-1,scala_play_framework_vulnerabilities,True,0.4,5.727137088775635,0.0009021999999999999,1016,466,0
deepseek-chat,scala_play_framework_vulnerabilities,True,0.6,12.829667091369629,0.00019012,870,244,0
grok-3-mini,scala_play_framework_vulnerabilities,True,0.2,12.640733003616333,0.0003074,823,121,0
grok-3,scala_deserialization_vulnerabilities,True,0.85,9.801812887191772,0.014262,914,768,0
gemini-2.0-flash,scala_deserialization_vulnerabilities,False,0.0,0.09792113304138184,,0,0,0
deepseek-chat,scala_deserialization_vulnerabilities,True,0.05,11.215100049972534,0.00018494000000000003,957,182,0
gpt-5,scala_deserialization_vulnerabilities,True,0.0,15.588287115097046,0.009963,941,476,1417
claude-sonnet-4,scala_play_framework_vulnerabilities,True,0.85,27.797046899795532,0.028614,1058,1696,2754
gpt-4o,scala_deserialization_vulnerabilities,True,0.85,11.369010925292969,0.0117625,921,946,1867
deepseek-reasoner,scala_play_framework_vulnerabilities,True,0.0,34.953797817230225,0.00216042,870,768,0
gemini-2.0-flash-lite,scala_deserialization_vulnerabilities,False,0.0,0.10350584983825684,,0,0,0
grok-3,scala_deserialization_vulnerabilities,True,0.65,9.62971305847168,0.014262,914,768,0
gemini-2.5-flash-lite,scala_deserialization_vulnerabilities,True,0.65,6.147198915481567,0.00035842500000000005,994,2141,3135
grok-4,scala_deserialization_vulnerabilities,True,0.25,21.7616970539093,0.009281999999999999,1589,301,0
deepseek-chat,scala_deserialization_vulnerabilities,True,0.05,10.919830799102783,0.00018802,957,193,0
gemini-2.5-flash,scala_xml_processing_vulnerabilities,False,0.0,0.12028789520263672,,0,0,0
deepseek-reasoner,scala_deserialization_vulnerabilities,True,0.0,24.724671125411987,0.0016476299999999998,957,512,0
gpt-5-mini,scala_deserialization_vulnerabilities,True,0.05,10.816156148910522,0.002868,920,487,1407
claude-opus-4,scala_deserialization_vulnerabilities,True,0.65,26.093032836914062,0.149055,1182,1751,2933
grok-code-fast-1,scala_deserialization_vulnerabilities,True,0.25,7.245688199996948,0.0008426,1108,414,0
grok-3-mini,scala_deserialization_vulnerabilities,True,0.0,13.157938957214355,0.0003095,915,70,0
gpt-4o-mini,scala_deserialization_vulnerabilities,True,0.85,18.329020023345947,0.0006541499999999999,921,860,1781
gemini-2.0-flash,scala_xml_processing_vulnerabilities,False,0.0,0.16373205184936523,,0,0,0
gpt-5,scala_xml_processing_vulnerabilities,True,0.6,14.045972347259521,0.008043,1006,335,1341
claude-sonnet-4,scala_deserialization_vulnerabilities,True,0.65,27.469270944595337,0.031521,1182,1865,3047
deepseek-chat,scala_xml_processing_vulnerabilities,True,0.8,11.507792949676514,0.00020594000000000005,1051,210,0
grok-3,scala_xml_processing_vulnerabilities,True,0.4,13.109352111816406,0.014448,976,768,0
grok-3,scala_xml_processing_vulnerabilities,True,0.4,9.628636837005615,0.014448,976,768,0
gemini-2.0-flash-lite,scala_xml_processing_vulnerabilities,False,0.0,0.20371413230895996,,0,0,0
gpt-5-mini,scala_xml_processing_vulnerabilities,True,0.8,8.671410083770752,0.002905,985,480,1465
gemini-2.5-flash-lite,scala_xml_processing_vulnerabilities,True,0.85,6.291917085647583,0.0003765,1068,2243,3311
deepseek-chat,scala_xml_processing_vulnerabilities,True,0.8,11.832026243209839,0.00020370000000000005,1051,202,0
grok-code-fast-1,scala_xml_processing_vulnerabilities,True,0.8,5.511191129684448,0.0008265000000000001,1170,395,0
gemini-2.5-flash,scala_concurrency_vulnerabilities,False,0.0,0.12156486511230469,,0,0,0
claude-opus-4,scala_xml_processing_vulnerabilities,True,0.8,28.372523069381714,0.16418999999999997,1276,1934,3210
grok-4,scala_xml_processing_vulnerabilities,True,0.65,27.689191818237305,0.010953000000000001,1651,400,0
gpt-4o,scala_xml_processing_vulnerabilities,True,0.8,27.953724145889282,0.008285,986,582,1568
claude-sonnet-4,scala_xml_processing_vulnerabilities,True,0.8,26.568352937698364,0.033828,1276,2000,3276
grok-3-mini,scala_xml_processing_vulnerabilities,True,0.6,14.338151931762695,0.00035109999999999997,977,116,0
deepseek-reasoner,scala_xml_processing_vulnerabilities,True,0.0,32.902770042419434,0.00225997,1051,768,0
gemini-2.0-flash,scala_concurrency_vulnerabilities,False,0.0,0.10268306732177734,,0,0,0
gpt-5,scala_concurrency_vulnerabilities,True,0.2,13.990644216537476,0.009189,1003,412,1415
grok-3,scala_concurrency_vulnerabilities,True,0.2,10.92839789390564,0.014445,975,768,0
deepseek-chat,scala_concurrency_vulnerabilities,True,0.45,14.129081010818481,0.0002142,1042,244,0
grok-4,scala_concurrency_vulnerabilities,True,0.4,20.48036003112793,0.012284999999999999,1650,489,0
grok-3,scala_concurrency_vulnerabilities,True,0.2,12.157563924789429,0.014445,975,768,0
gemini-2.0-flash-lite,scala_concurrency_vulnerabilities,False,0.0,0.28998804092407227,,0,0,0
gpt-4o,scala_concurrency_vulnerabilities,True,0.8,15.133705139160156,0.0115275,983,907,1890
claude-opus-4,scala_concurrency_vulnerabilities,True,0.6,25.880296230316162,0.168855,1257,2000,3257
deepseek-chat,scala_concurrency_vulnerabilities,True,0.6,15.64779281616211,0.00022876,1042,296,0
gpt-5-mini,scala_concurrency_vulnerabilities,True,0.4,14.454144954681396,0.002814,982,458,1440
gemini-2.5-flash,scala_reflection_type_vulnerabilities,False,0.0,0.08543181419372559,,0,0,0
grok-code-fast-1,scala_concurrency_vulnerabilities,True,0.6,4.839530944824219,0.0009162999999999999,1169,455,0
gpt-4o-mini,scala_xml_processing_vulnerabilities,True,0.8,38.68151593208313,0.0006693,986,869,1855
deepseek-reasoner,scala_concurrency_vulnerabilities,True,0.0,23.910367965698242,0.0016943799999999999,1042,512,0
gemini-2.5-flash-lite,scala_concurrency_vulnerabilities,True,0.4,6.1405029296875,0.000354075,1090,2088,3179
grok-3-mini,scala_concurrency_vulnerabilities,True,0.2,11.204102754592896,0.00034429999999999997,976,103,0
claude-sonnet-4,scala_concurrency_vulnerabilities,True,0.4,26.699663877487183,0.033770999999999995,1257,2000,3257
gemini-2.0-flash,scala_reflection_type_vulnerabilities,False,0.0,0.12160682678222656,,0,0,0
grok-3,scala_reflection_type_vulnerabilities,True,0.6,14.11795687675476,0.014646000000000001,1042,768,0
gpt-5,scala_reflection_type_vulnerabilities,True,0.0,17.921112060546875,0.01023,1075,467,1542
deepseek-chat,scala_reflection_type_vulnerabilities,True,0.8,17.29470205307007,0.00025214000000000004,1111,345,0
grok-3,scala_reflection_type_vulnerabilities,True,0.6,12.575100183486938,0.014646000000000001,1042,768,0
grok-4,scala_reflection_type_vulnerabilities,True,0.45,21.213088989257812,0.013611000000000002,1717,564,0
gemini-2.0-flash-lite,scala_reflection_type_vulnerabilities,False,0.0,0.1358180046081543,,0,0,0
claude-opus-4,scala_reflection_type_vulnerabilities,True,0.8,24.148574352264404,0.14997000000000002,1368,1726,3094
gpt-4o,scala_reflection_type_vulnerabilities,True,0.45,21.67925786972046,0.0107675,1055,813,1868
gpt-5-mini,scala_reflection_type_vulnerabilities,True,0.2,8.85070514678955,0.003066,1054,503,1557
deepseek-reasoner,scala_reflection_type_vulnerabilities,True,0.0,23.77167010307312,0.0017323299999999998,1111,512,0
gemini-2.5-flash,dart_web_vulnerabilities,False,0.0,0.08732724189758301,,0,0,0
gpt-4o-mini,scala_concurrency_vulnerabilities,True,0.6,30.899963855743408,0.00096345,983,1360,2343
grok-4,dart_web_vulnerabilities,True,0.0,1.483651876449585,0.004377,1459,0,0
gemini-2.5-flash-lite,scala_reflection_type_vulnerabilities,True,0.6,6.468307971954346,0.00037064999999999993,1132,2188,3320
grok-code-fast-1,scala_reflection_type_vulnerabilities,True,0.6,6.577154159545898,0.0006282,1236,254,0
deepseek-chat,scala_reflection_type_vulnerabilities,True,0.4,18.098663091659546,0.00025438,1111,353,0
grok-3-mini,scala_reflection_type_vulnerabilities,True,0.6,11.225735187530518,0.0004209,1043,216,0
gemini-2.0-flash,dart_web_vulnerabilities,False,0.0,0.0975031852722168,,0,0,0
claude-sonnet-4,scala_reflection_type_vulnerabilities,True,0.8,28.966902017593384,0.033158999999999994,1368,1937,3305
gpt-5,dart_web_vulnerabilities,True,0.4,13.993458986282349,0.01038,810,530,1340
gpt-4o-mini,scala_reflection_type_vulnerabilities,True,0.8,22.094362020492554,0.00081045,1055,1087,2142
grok-3,dart_web_vulnerabilities,True,0.65,15.56368112564087,0.013872,784,768,0
deepseek-chat,dart_web_vulnerabilities,True,0.6,14.52153491973877,0.00019040000000000002,808,276,0
gemini-2.0-flash-lite,dart_web_vulnerabilities,False,0.0,0.10373997688293457,,0,0,0
gpt-4o,dart_web_vulnerabilities,True,0.85,14.123063087463379,0.009935,790,796,1586
grok-3,dart_web_vulnerabilities,True,0.25,11.069008827209473,0.013872,784,768,0
gpt-5-mini,dart_web_vulnerabilities,True,0.25,8.204263925552368,0.002785,789,499,1288
gemini-2.5-flash-lite,dart_web_vulnerabilities,True,0.85,5.934093952178955,0.0003636,848,2212,3061
gemini-2.5-flash,flutter_platform_channel_vulnerabilities,False,0.0,0.08754372596740723,,0,0,0
grok-code-fast-1,dart_web_vulnerabilities,True,0.6,4.317370891571045,0.0008916,978,464,0
deepseek-chat,dart_web_vulnerabilities,True,0.6,15.210941791534424,0.00019712,808,300,0
claude-opus-4,dart_web_vulnerabilities,True,0.85,26.6996750831604,0.14508000000000001,972,1740,2712
grok-3-mini,dart_web_vulnerabilities,True,0.0,11.406301259994507,0.00023549999999999998,785,0,0
grok-3,flutter_platform_channel_vulnerabilities,True,0.8,8.935758113861084,0.014145000000000001,875,768,0
claude-sonnet-4,dart_web_vulnerabilities,True,0.85,26.785762071609497,0.032766,972,1990,2962
gemini-2.0-flash,flutter_platform_channel_vulnerabilities,False,0.0,0.09177422523498535,,0,0,0
deepseek-chat,flutter_platform_channel_vulnerabilities,True,0.8,9.366727352142334,0.00017262,921,156,0
deepseek-reasoner,dart_web_vulnerabilities,True,0.0,34.7117702960968,0.00212632,808,768,0
gpt-5,flutter_platform_channel_vulnerabilities,True,0.6,18.262675762176514,0.009080999999999999,897,426,1323
gpt-4o,flutter_platform_channel_vulnerabilities,True,1.0,11.299119234085083,0.0101925,877,800,1677
deepseek-reasoner,flutter_platform_channel_vulnerabilities,True,0.6,17.098214149475098,0.00124896,921,339,0
gemini-2.0-flash-lite,flutter_platform_channel_vulnerabilities,False,0.0,0.09311795234680176,,0,0,0
grok-3,flutter_platform_channel_vulnerabilities,True,0.8,11.12901782989502,0.014145000000000001,875,768,0
deepseek-chat,flutter_platform_channel_vulnerabilities,True,0.8,10.543107032775879,0.00017626000000000002,921,169,0
gpt-5-mini,flutter_platform_channel_vulnerabilities,True,0.6,10.122467756271362,0.0027559999999999998,876,470,1346
gemini-2.5-flash-lite,flutter_platform_channel_vulnerabilities,True,1.0,5.737008094787598,0.0003913875,1097,2335,3433
gemini-2.5-flash,dart_http_client_vulnerabilities,False,0.0,0.08759188652038574,,0,0,0
claude-opus-4,flutter_platform_channel_vulnerabilities,True,1.0,28.048858880996704,0.16695,1130,2000,3130
grok-code-fast-1,flutter_platform_channel_vulnerabilities,True,0.8,5.747251033782959,0.0008453,1069,421,0
gpt-4o-mini,dart_web_vulnerabilities,True,0.85,36.32444095611572,0.0008127,790,1157,1947
grok-3-mini,flutter_platform_channel_vulnerabilities,True,1.0,11.174363851547241,0.0004278,876,330,0
gpt-5,dart_http_client_vulnerabilities,True,0.0,8.981222867965698,0.01038,1145,463,1608
grok-3,dart_http_client_vulnerabilities,True,0.4,9.300556898117065,0.01497,1150,768,0
gemini-2.0-flash,dart_http_client_vulnerabilities,False,0.0,0.126328706741333,,0,0,0
grok-4,flutter_platform_channel_vulnerabilities,True,0.6,36.87748408317566,0.010785,1550,409,0
claude-sonnet-4,flutter_platform_channel_vulnerabilities,True,1.0,28.10117769241333,0.0327,1130,1954,3084
grok-4,dart_http_client_vulnerabilities,True,0.0,16.167283296585083,0.011685,1825,414,0
gpt-4o-mini,flutter_platform_channel_vulnerabilities,True,1.0,28.24274516105652,0.00070635,877,958,1835
deepseek-chat,dart_http_client_vulnerabilities,True,0.45,14.633241176605225,0.00023926000000000004,1183,263,0
gemini-2.0-flash-lite,dart_http_client_vulnerabilities,False,0.0,0.09690117835998535,,0,0,0
grok-3,dart_http_client_vulnerabilities,True,0.4,9.16578984260559,0.01497,1150,768,0
gpt-5-mini,dart_http_client_vulnerabilities,True,0.6,7.750563859939575,0.003181,1145,509,1654
gpt-4o,dart_http_client_vulnerabilities,True,1.0,13.796174764633179,0.012615000000000001,1146,975,2121
gemini-2.5-flash-lite,dart_http_client_vulnerabilities,True,0.65,5.753496885299683,0.00037889999999999994,1288,2204,3492
gemini-2.5-flash,flutter_storage_vulnerabilities,False,0.0,0.1671459674835205,,0,0,0
grok-code-fast-1,dart_http_client_vulnerabilities,True,0.0,6.268289089202881,0.0009258000000000001,1344,438,0
claude-opus-4,dart_http_client_vulnerabilities,True,0.8,28.57326912879944,0.17230499999999999,1487,2000,3487
deepseek-chat,dart_http_client_vulnerabilities,True,0.45,16.568064212799072,0.00025186,1183,308,0
deepseek-reasoner,dart_http_client_vulnerabilities,True,0.0,23.61679196357727,0.00177193,1183,512,0
grok-3-mini,dart_http_client_vulnerabilities,True,0.2,10.14750599861145,0.0005108,1151,331,0
gpt-5,flutter_storage_vulnerabilities,True,0.2,8.473446130752563,0.011343,1231,510,1741
gemini-2.0-flash,flutter_storage_vulnerabilities,False,0.0,0.09412789344787598,,0,0,0
claude-sonnet-4,dart_http_client_vulnerabilities,True,0.65,25.69688606262207,0.034461,1487,2000,3487
grok-3,flutter_storage_vulnerabilities,True,0.45,10.55951189994812,0.015201000000000001,1227,768,0
grok-3,flutter_storage_vulnerabilities,True,0.45,10.401591062545776,0.015201000000000001,1227,768,0
grok-4,flutter_storage_vulnerabilities,True,0.2,15.520674705505371,0.011886,1902,412,0
deepseek-chat,flutter_storage_vulnerabilities,True,1.0,13.744422912597656,0.00025438,1279,269,0
gemini-2.0-flash-lite,flutter_storage_vulnerabilities,False,0.0,0.09384012222290039,,0,0,0
gpt-5-mini,flutter_storage_vulnerabilities,True,0.6,9.533127784729004,0.003195,1231,491,1722
gemini-2.5-flash-lite,flutter_storage_vulnerabilities,True,0.65,7.153463125228882,0.0004108874999999999,1381,2394,3776
deepseek-chat,flutter_storage_vulnerabilities,True,0.8,13.67640209197998,0.00024962,1279,252,0
claude-opus-4,flutter_storage_vulnerabilities,True,0.6,27.08375597000122,0.173865,1591,2000,3591
gemini-2.5-flash,dart_crypto_vulnerabilities,False,0.0,0.1335620880126953,,0,0,0
deepseek-reasoner,flutter_storage_vulnerabilities,True,0.0,22.90625810623169,0.0018247299999999999,1279,512,0
gpt-4o,flutter_storage_vulnerabilities,True,1.0,23.622133016586304,0.01105,1232,797,2029
grok-code-fast-1,flutter_storage_vulnerabilities,True,0.6,6.157619953155518,0.0009067000000000001,1421,415,0
gpt-4o-mini,dart_http_client_vulnerabilities,True,1.0,38.189939975738525,0.0008175,1146,1076,2222
grok-3-mini,flutter_storage_vulnerabilities,True,0.0,12.070073127746582,0.00037889999999999994,1228,21,0
claude-sonnet-4,flutter_storage_vulnerabilities,True,0.85,28.53755497932434,0.034773,1591,2000,3591
gemini-2.0-flash,dart_crypto_vulnerabilities,False,0.0,0.153641939163208,,0,0,0
grok-3,dart_crypto_vulnerabilities,True,0.25,12.366902112960815,0.015318000000000002,1266,768,0
gpt-5,dart_crypto_vulnerabilities,True,0.4,20.857118844985962,0.012683999999999999,1293,587,1880
gpt-4o-mini,flutter_storage_vulnerabilities,True,1.0,28.587273120880127,0.0006732000000000001,1232,814,2046
deepseek-chat,dart_crypto_vulnerabilities,True,0.4,16.894586086273193,0.00028252,1328,345,0
grok-3,dart_crypto_vulnerabilities,True,0.1,12.387333154678345,0.015318000000000002,1266,768,0
gemini-2.0-flash-lite,dart_crypto_vulnerabilities,False,0.0,0.15233993530273438,,0,0,0
claude-opus-4,dart_crypto_vulnerabilities,True,0.65,23.813430070877075,0.14149499999999998,1658,1555,3213
grok-4,dart_crypto_vulnerabilities,True,0.05,23.943587064743042,0.011568,1941,383,0
gemini-2.5-flash-lite,dart_crypto_vulnerabilities,True,0.3,5.3985021114349365,0.0003988875,1309,2332,3641
gpt-5-mini,dart_crypto_vulnerabilities,True,0.4,7.027753114700317,0.0032439999999999995,1272,493,1765
gemini-2.5-flash,flutter_widget_security_issues,False,0.0,0.11806297302246094,,0,0,0
deepseek-reasoner,dart_crypto_vulnerabilities,True,0.0,23.540762901306152,0.00185168,1328,512,0
grok-code-fast-1,dart_crypto_vulnerabilities,True,0.05,5.527094841003418,0.0007405000000000001,1460,299,0
grok-3-mini,dart_crypto_vulnerabilities,True,0.2,10.448081970214844,0.00048209999999999995,1267,204,0
deepseek-chat,dart_crypto_vulnerabilities,True,0.25,20.12351107597351,0.00030324000000000003,1328,419,0
claude-sonnet-4,dart_crypto_vulnerabilities,True,0.65,29.796792030334473,0.034658999999999995,1658,1979,3637
grok-3,flutter_widget_security_issues,True,0.6,9.676795244216919,0.015474000000000002,1318,768,0
gemini-2.0-flash,flutter_widget_security_issues,False,0.0,0.119171142578125,,0,0,0
gpt-5,flutter_widget_security_issues,True,0.4,17.242183208465576,0.013464,1338,630,1968
gpt-4o-mini,dart_crypto_vulnerabilities,True,0.85,23.85913896560669,0.0009451500000000001,1273,1257,2530
gpt-4o,flutter_widget_security_issues,True,1.0,10.8263258934021,0.010454999999999999,1318,716,2034
gpt-4o,dart_crypto_vulnerabilities,True,0.65,41.698415994644165,0.014612499999999999,1273,1143,2416
grok-3,flutter_widget_security_issues,True,0.6,11.469313859939575,0.015474000000000002,1318,768,0
gemini-2.0-flash-lite,flutter_widget_security_issues,False,0.0,0.1186521053314209,,0,0,0
deepseek-reasoner,flutter_widget_security_issues,True,0.0,23.453278064727783,0.00186708,1356,512,0
gpt-5-mini,flutter_widget_security_issues,True,0.4,7.789446830749512,0.003241,1317,481,1798
gemini-2.5-flash-lite,flutter_widget_security_issues,True,0.6,5.776461839675903,0.0004062,1604,2307,3911
claude-opus-4,flutter_widget_security_issues,True,0.8,26.81370496749878,0.17543999999999998,1696,2000,3696
gemini-2.5-flash,php_sql_injection,False,0.0,0.09263205528259277,,0,0,0
deepseek-chat,flutter_widget_security_issues,True,0.6,13.135090112686157,0.00026096,1356,254,0
deepseek-chat,flutter_widget_security_issues,True,0.6,22.77140998840332,0.00029512,1356,376,0
grok-code-fast-1,flutter_widget_security_issues,True,0.4,5.956239223480225,0.0011379,1512,557,0
grok-4,flutter_widget_security_issues,True,0.6,31.572906970977783,0.014034000000000001,1993,537,0
claude-sonnet-4,flutter_widget_security_issues,True,0.8,26.547643184661865,0.035088,1696,2000,3696
deepseek-chat,php_sql_injection,True,0.2,4.346211910247803,3.668000000000001e-05,202,30,0
gemini-2.0-flash,php_sql_injection,False,0.0,0.08383297920227051,,0,0,0
grok-3,php_sql_injection,True,0.65,8.721323013305664,0.012093000000000001,191,768,0
grok-3-mini,flutter_widget_security_issues,True,0.2,14.736647129058838,0.0004752,1319,159,0
gpt-5,php_sql_injection,True,0.2,14.316696166992188,0.007533,191,464,655
deepseek-chat,php_sql_injection,True,0.2,4.113399028778076,3.668000000000001e-05,202,30,0
gpt-4o,php_sql_injection,True,0.3,10.382896900177002,0.00704,192,656,848
gemini-2.0-flash-lite,php_sql_injection,False,0.0,0.08629107475280762,,0,0,0
gpt-5-mini,php_sql_injection,True,0.4,6.609933853149414,0.002023,191,458,649
grok-3,php_sql_injection,True,0.65,8.048732280731201,0.012093000000000001,191,768,0
claude-opus-4,php_sql_injection,True,0.65,19.12718105316162,0.09331500000000001,226,1199,1425
grok-4,php_sql_injection,True,0.45,18.591843843460083,0.008148,866,370,0
gemini-2.5-flash,php_code_injection,False,0.0,0.08730196952819824,,0,0,0
gpt-4o-mini,flutter_widget_security_issues,True,1.0,27.348603010177612,0.0008150999999999999,1318,1029,2347
